0.45246682,1.285218,-1.0204653,-0.5246195,0.27572694,-0.73981917,-1.1353585,0.7541669,0.46602648,3.3386562,0.41070354,0.099108726,-0.06587613,-0.86897886,-0.52479255,-2.6373484,-0.03414181,-0.18989009,-1.0154757,0.6435586,-1.2360713,-0.39784664,0.42659062,-1.2182791,-1.5907489,0.36523628,0.06303821,-0.75403386,0.27082145,0.7258691,-0.5019318,-0.048826028,1.3165965,-0.48440897,-0.25692123,-2.3361979,0.7803349,1.8582411,0.20718892,0.90345776,-0.6708326,-1.2057867,1.6620286,-0.25470793,-1.229318,-0.24574493,-0.07813637,2.4639912,-0.1985375,0.81734383,2.1930673,1.1275032,-0.004450583,1.4113052,1.14246,0.84466946,0.19226636,-0.37699524,1.1087455,-0.9066243,-1.567543,0.16575724,0.07229437,0.3400687,1.2773438,-0.35406384,0.80864495,-0.9377719,-0.39914012,0.37740374,0.37298948,-0.7626274,0.75311,0.4874328,-0.8506696,-1.2168002,1.458025,0.323093,0.590288,-0.8611822,-0.450621,-0.95672387,0.7528939,-0.18283856,-2.205341,-1.7615821,0.6872294,0.005499983,0.7678035,0.43743715,0.14990465,-0.7318781,0.5565943,-1.1070664,-0.10691898,-0.8598875,-0.6494223,-0.86205477,-0.06389139,0.14001879
0.75558925,0.87181365,0.8329543,0.2353352,-0.8892894,-0.5753257,1.5448048,-0.046457976,-0.2643302,1.9551246,-1.2986006,0.5316083,-1.8508301,1.5627595,-0.82967395,-0.23903911,-0.33545524,-0.3716576,-0.46447715,0.9264898,0.011938274,-1.9229876,-0.78514963,-0.36182252,-0.2436588,0.29613876,0.078494884,-1.3378122,0.53105,0.8941798,-1.873774,-0.68633825,0.27145666,0.33473563,1.1949207,-0.24567564,-0.7807541,0.4939858,-1.3020422,0.22938092,-1.0909748,1.0360534,0.6374121,-0.3480748,2.10923,0.45507526,0.35460678,0.009239346,0.58966076,1.371504,0.16081789,1.0468354,-2.068809,-1.2947716,0.5976424,0.4596339,1.0981405,0.099022485,-1.2852728,-0.630813,0.48742127,0.4077574,-1.4480624,1.0279691,0.9031301,-0.47484896,0.6611726,-1.2771991,-1.0235785,1.3065083,0.45476443,-0.7534846,-0.33726367,1.7379471,0.34005743,-1.2158232,0.8567263,1.2177589,0.79457754,-0.17047441,-0.5647051,1.4747121,0.6158927,0.33342162,-0.09314852,-1.8724687,0.5254253,-0.13889161,-0.7590555,0.8582158,0.48046088,-0.8987303,-0.14359646,-0.5517319,0.9008692,0.59868866,-0.8400072,-2.5903718,0.3122277,-0.6852492
-0.16511607,0.036678113,-0.5123975,-0.10119242,1.0307381,-0.8837746,-0.4248566,1.5412948,1.1563584,0.9785094,-0.3529102,0.381306,-0.14641732,1.2699945,0.58814144,-0.794721,-1.2940345,1.12072,0.33640885,-0.38207772,-0.7153181,-0.26389366,-1.0065056,1.4860771,0.25983536,1.1794208,-0.008063441,0.5729607,0.8559645,0.7264872,0.78077763,-0.11971706,0.017807182,-1.7429279,-0.6847073,0.6566249,0.38995054,0.75845236,2.0812159,-0.50995046,-0.31126344,-0.41287524,1.4741108,2.0845468,-1.517109,0.19298175,-0.0583295,-0.7842375,0.8435424,-0.05831175,-0.45313257,-0.1101988,-0.5647742,-0.63536644,-0.34850404,-0.21664265,-1.1763979,-1.2999892,0.24984916,1.6641116,0.78931564,-1.3722154,0.32892242,0.43253234,-1.4012339,-0.74757904,-0.22409523,-1.2480657,0.11741916,0.57267386,-0.6835412,0.68602914,0.6016745,1.5016972,-0.4305611,-0.16785362,-0.44811052,-0.3664054,-0.924453,0.5565187,-0.76132953,-1.5661639,-0.30556485,-1.6253382,0.4013474,-0.42707455,0.40390193,-0.5377509,-0.8552921,-0.83436465,-0.69330716,0.3430177,1.0898356,-0.68390846,-0.70006555,-0.540273,0.14626779,0.44211903,0.24945454,1.4989414
0.4213844,-0.278978,1.345098,-0.42309403,-0.066974506,-1.325656,0.5481941,0.022827268,0.59083843,0.64738375,1.5294502,1.0197864,1.0119741,1.2593061,2.0925114,0.8916459,1.675873,-1.2406154,-0.98394203,1.5627302,-0.12928864,-1.4968901,-0.6341567,-1.3402896,1.6358778,-1.5051589,0.4086478,-1.8677229,-0.6061636,-0.16630372,-0.6759395,-0.5028164,-0.7739141,0.5010896,-0.8834183,-0.9746153,0.15944692,-1.1029229,-1.1388528,-1.2630795,1.7659249,0.17424092,-0.55757403,-1.2282854,2.5510926,0.10388317,0.45303422,-0.05744186,0.7501084,1.8913547,-0.83365524,1.0195894,-0.041857626,0.62657696,0.33998635,-1.2210475,0.821205,-0.24549843,0.3209422,1.9045073,-1.414962,-0.88872147,0.7029245,0.08369836,0.6751026,-0.818352,-0.020104222,1.6935,-1.4421371,0.939935,0.25225914,-1.5754555,-0.70343316,-0.03641721,1.8624413,-0.30645326,-1.5184681,1.2133837,0.08452278,0.45638415,0.0012129247,0.45147568,1.4573069,0.5307355,-0.07804705,-0.27472568,0.24634011,-0.5629082,-0.215686,-1.7697011,1.0503819,-2.2913387,-1.0197622,0.09209557,0.085903384,-0.08635971,-1.461635,0.17791057,1.3625438,1.1295828
1.5344838,0.020584367,0.2116951,-0.43601653,-0.13187388,1.1905547,0.45588464,-0.41715267,-0.8108599,0.1420584,-1.3129355,0.76063,-1.396239,-0.34226334,-0.76889676,0.74370056,-1.9421021,1.2492911,1.7886865,-1.4516906,1.3528681,-0.6715222,0.09466056,1.2170391,0.90227157,0.57564,0.0653189,1.419123,1.4990159,0.95983493,0.8818668,0.9875917,0.46281344,0.76099837,0.8643087,2.0237246,-0.7830898,-0.09497276,-0.9174583,1.9447024,-0.5100682,0.08659224,0.5462928,-0.66921467,-3.0036328,-0.7024906,-0.23092096,1.4380682,0.72885567,-1.7918249,-0.19453685,-0.5908317,0.0384698,-1.0429143,-1.2841048,-0.3707625,-0.067514144,-0.79641753,0.8202567,0.67675143,0.03976616,-0.985238,-0.181286,-0.32455763,-0.18667364,0.74698377,-1.026482,-0.69464236,1.8204272,-1.1840715,-0.41206586,-0.12386538,-0.09310536,-0.01434584,0.26025477,-0.25957444,-1.3294618,0.12929414,-1.5293045,-1.56487,1.0916762,-0.46865624,-0.46476755,-0.054705936,1.0903902,-1.4178634,0.09282406,0.66083187,-1.5397648,-0.27754563,1.0843755,-1.3683237,1.0311508,0.4065506,0.99557143,-0.06766897,-1.1143465,-0.3817833,0.7608285,0.34226847
-0.11860353,1.0087622,-0.35964918,-0.93224406,-0.05316316,-0.36833453,0.64379853,0.13138476,1.4270966,-0.557995,0.6889377,-1.6616731,1.2624505,-0.7799622,0.7948185,0.10841411,-0.634326,1.5653886,0.8963261,-0.6647483,1.1214898,1.0806313,0.9449258,0.55958956,0.3865173,-0.10544052,0.11002826,2.2633965,-0.67298734,1.8721361,-0.0944279,-0.5731139,0.30081743,-1.2517071,-0.43619815,1.0321679,0.89166033,0.06190186,-1.5110592,-1.8850735,1.8630731,-1.5464911,1.0697657,1.1074125,-0.43959942,-0.1702291,1.6002277,-0.7359271,-0.80980957,-1.3280058,1.7821124,-0.100331396,0.11396818,-0.9028794,0.87535655,-1.2783505,-0.7097057,-0.68912506,-0.50761825,-0.671492,2.5637624,-0.8824782,0.022543617,1.307551,-0.12429015,-0.08458711,1.6586478,-2.6815705,-0.02215586,-1.6312251,-0.18707277,-0.09738898,0.46329784,0.9206538,0.62593263,-0.019245505,-0.8184331,-0.38874042,0.2884553,-1.645777,0.2471769,0.6856172,1.7603774,-0.4160658,-0.028959833,-1.3159299,-1.1489831,-1.4680644,0.21873206,0.68662196,-1.6879545,-0.44134292,-2.0489404,0.26680282,0.52113664,-1.5198983,-0.52508736,0.5364987,-0.25769654,0.7093635
-0.5649097,-0.89317805,0.53037596,0.36307082,-0.17124674,-0.18669346,0.040615954,-0.7104736,-0.7801048,0.8315334,-1.075365,0.18192543,-0.9412646,0.0035270974,-1.4181602,0.02008465,0.6064935,-0.7161519,-0.54909974,-0.5370345,0.66363275,-0.4746343,-0.23110338,0.19685304,-0.8398068,-0.10864243,-1.08195,1.2861258,-0.0024709553,0.95778435,1.3427911,0.11791318,-1.5185504,0.14178817,-0.34585774,0.04927954,0.3252457,-0.22619471,-1.2123892,-0.023913074,0.3922091,-0.2309547,-0.48259902,-2.3305323,-0.08637051,0.29778123,0.64774036,-0.22560632,-0.30375564,-0.74571264,-1.0998043,-0.2628865,-0.49960703,0.12092472,-1.9985756,0.011086527,-1.1877813,0.47757128,-1.4225919,-1.0910844,-0.88181937,0.9853721,1.5877862,0.7432575,1.8808289,-0.40987507,0.75944865,-0.16848475,-0.6770693,0.3029017,-0.40405506,1.5438383,-0.55945325,-0.53263676,-0.14912814,0.2092976,0.24118137,-0.21236116,-0.65176827,-1.9445479,0.4955352,-0.14201152,-0.43821737,-0.16798064,1.9431971,-0.66265357,-0.02475416,0.53672135,-1.8772949,1.3568585,0.7023611,0.027884584,-1.589903,-0.12079102,-0.38662323,-1.4742979,1.0420545,1.1756012,-0.71584517,-0.956948
-0.7810842,0.16306859,0.020970348,-0.3670246,-0.48320886,-0.6299104,0.27768385,2.294883,-0.8679525,-0.13311318,-1.5792544,0.59510267,0.87068963,0.059129246,0.18743339,0.250824,-1.1736691,-0.20871651,0.20770869,2.2713532,-0.02107357,-0.57048726,-1.5800506,1.4394908,1.3119632,0.38212502,-0.65400225,-0.73946416,1.0574075,0.26640427,-1.1229157,-0.080054894,1.7378407,-0.7738533,-0.6037988,1.690478,0.507665,-0.7959934,-0.6640625,-0.7626233,-0.107022405,-0.62378114,-1.2826916,0.28271684,0.71942335,0.95055693,-0.31263447,0.1387071,0.54548866,1.2947822,-1.2346301,-1.247695,-0.9729207,-1.3545132,-0.33254218,0.20055528,-0.14853323,0.17499445,-1.0327182,-0.14853951,-1.2406199,0.4125752,-1.2687087,0.8653723,-0.4959582,1.0646532,-1.3904295,-0.22518699,-1.4845966,0.07038601,-0.06764354,-0.5096425,1.5561662,-2.6313608,0.2812634,-1.0038147,-0.34116435,0.649928,-0.71551394,0.04287646,0.24216741,0.0819103,-1.9874539,1.4778658,-1.4828786,-1.3202839,-0.15764393,-1.3649777,0.6413661,0.9551061,-0.22779031,0.24860752,-0.62645847,0.3087487,-0.5523344,0.1378113,-0.40439498,-0.17772073,-0.035873573,0.9131416
-1.2368884,0.22647963,-0.42088735,1.013102,0.4137915,0.11312925,-1.7605877,-0.7021222,0.702755,-0.41506585,-0.10911512,0.73445374,0.1107752,2.1790688,-1.3784322,-0.55012983,1.941583,0.44461435,2.108148,-0.46933922,-0.6116134,-0.9159655,-0.6682557,1.2745628,-1.6552967,0.18006882,-0.096116714,-0.25742793,0.59014916,0.81861204,1.1538687,0.23776084,0.22242285,-0.17301226,-0.031229082,1.2105517,0.6590697,-0.4375899,0.7185549,-0.61227137,1.2342595,1.0927129,0.09101259,1.234503,0.44039595,-0.13658267,-0.2090649,-0.45938563,0.17122525,0.3430227,0.41379982,-0.4162604,0.7968035,-1.0806013,1.1346636,1.4704493,-0.14972097,0.4070779,-1.0614036,-1.808552,-0.5230178,1.1170787,-0.8967992,-0.55858976,-0.67221713,-0.8633443,-0.783533,0.38781974,0.054286785,-1.5910999,-0.3218,1.5950516,-0.755198,-0.6601488,1.5213917,-0.49325484,0.0744894,1.0659153,-1.3947898,-0.3146397,-0.27216128,0.7131123,-0.24549611,0.62089914,-0.6436425,-0.50275755,1.506964,-1.4008917,0.09074876,0.3112087,-0.19902962,-0.28269902,-0.45041484,-0.97539663,-0.39334553,-0.79765785,-0.40627384,0.93966633,-0.53875273,-0.7110364
-0.22475873,0.25131288,0.41065568,0.24849996,-0.5516908,0.13982356,-1.8730137,1.554745,1.4674133,-1.6425455,-1.2039858,-1.4839164,0.34694612,-1.1398866,-1.0441207,-0.87654704,0.13980384,-0.9366839,-1.4683836,-0.5954778,-0.6475176,1.481653,0.57730097,-0.0592736,0.76955986,-1.6863354,-0.34977233,0.77643937,-0.7250035,0.7095296,-0.7614798,0.8144122,0.14878394,0.68911487,-1.0932407,0.64365464,0.27897605,0.59202224,-1.242845,0.43911552,0.36566073,-0.86931324,-1.8631475,-0.13248323,0.18402356,-0.8053589,-0.6903875,-1.0777527,-1.7364583,1.2634428,0.28824794,-0.28211397,-1.5036293,-0.62979823,0.034699738,-0.16609544,-1.7524173,1.1739451,-1.0075864,-0.97261196,0.4843954,0.54978764,2.0298183,0.40016994,-0.39676595,0.31191337,1.3828574,-1.1123562,-1.7759887,-1.237631,-0.13938975,0.031888682,1.2236071,-1.2889745,-0.57045746,-1.580211,1.0597968,-2.258184,-0.9106651,0.51723266,-1.0932003,-0.40481216,-2.474162,1.8849498,-0.12306145,-1.3558605,0.8328605,0.881632,-1.0300555,-1.285908,1.1591522,0.55323994,-2.3392887,0.7132068,0.17602758,0.28493685,-1.678546,-0.4596502,0.3701955,-1.63753
